book_id,authors,original_publication_year,original_title,language_code
2343,Charles Bukowski,1975.0,Factotum,
2344,Julie Kagawa,2012.0,The Immortal Rules,eng
2345,Dave Cullen,2009.0,Columbine,eng
2346,Anne Rice,1993.0,Lasher,eng
2347,Laila Ibrahim,2010.0,,en-US
2348,"Mark Owen, Kevin Maurer",2012.0,No Easy Day: The Firsthand Account of the Mission That Killed Osama Bin Laden,en-US
2349,Laura Moriarty,2012.0,The Chaperone,en-US
2350,Patricia Cornwell,1992.0,All That Remains,en-US
2351,"Richard Bachman, Stephen King",1996.0,The Regulators,eng
2352,"Neil Gaiman, Matt Wagner, George Pratt, Dick Giordano, Kelley Jones, P. Craig Russell, Mike Dringenberg, Malcolm Jones III, Todd Klein, Harlan Ellison",1990.0,The Sandman: Season of Mists,eng
2353,"James Patterson, Andrew Gross",2006.0,Judge & Jury,eng
2354,George Eliot,1861.0,Silas Marner: The Weaver of Raveloe,
2355,Jennifer L. Armentrout,2013.0,Origin,eng
2356,Michael Pollan,2001.0,The Botany of Desire: A Plant's-Eye View of the World,en-CA
2357,"Kami Garcia, Margaret Stohl",2012.0,Beautiful Redemption,eng
2358,Kate Morton,2010.0,The Distant Hours,eng
2359,Clare Mackintosh,2016.0,I Let You Go,en-GB
2360,Robert Louis Stevenson,1886.0,Kidnapped,
2361,H.G. Bissinger,1988.0,"Friday Night Lights: A Town, a Team, and a Dream",
2362,David Sheff,2007.0,Beautiful Boy: A Father's Journey Through His Son's Meth Addiction,en-US
2363,Abbi Glines,2011.0,"The Vincent Brothers (The Vincent Boys, #1)",eng
2364,Edgar Allan Poe,1846.0,The Cask of Amontillado,eng
2365,"Ovid, David Raeburn, Denis Feeney",8.0,Metamorphoses,eng
2366,Julia Alvarez,1994.0,In the Time of the Butterflies,eng
2367,Robert Morgan,1999.0,Gap Creek : The Story Of A Marriage (Oprah's Book Club),en-US
2368,Jennifer L. Armentrout,2011.0,Half-Blood,eng
2369,"Bo Hampton, Tracey Hampton, Washington Irving",1993.0,The Legend of Sleepy Hollow,eng
2370,Jen Lancaster,2006.0,"Bitter is the New Black : Confessions of a Condescending, Egomaniacal, Self-Centered Smartass, Or, Why You Should Never Carry A Prada Bag to the Unemployment Office",eng
2371,Nora Roberts,2012.0,The Witness,
2372,Karin Slaughter,2001.0,Blindsighted,eng
2373,Wallace Stegner,1971.0,Angle of Repose,eng
2374,John le Carré,1974.0,"Tinker, Tailor, Soldier, Spy",
2375,Brian Jacques,2000.0,Lord Brocktree,en-US
2376,Veronica Rossi,2013.0,Through the Ever Night,en-CA
2377,Elin Hilderbrand,2007.0,Barefoot,en-US
2378,James Frey,2005.0,My Friend Leonard,
2379,Tennessee Williams,1955.0,Cat on a Hot Tin Roof,eng
2380,James Patterson,2008.0,The Final Warning,en-US
2381,Robin Hobb,2002.0,The Golden Fool,eng
2382,David Baldacci,2003.0,Split Second,en-US
2383,Michael Connelly,2011.0,The Fifth Witness,eng
2384,Tad Williams,1988.0,The Dragonbone Chair,en-US
2385,Marjane Satrapi,2000.0,,fre
2386,Jan Karon,1994.0,At Home in Mitford (Mitford Years #1),eng
2387,Tony Hsieh,2010.0,"Delivering Happiness: A Path to Profits, Passion, and Purpose",
2388,Anthony Horowitz,2004.0,Scorpia,eng
2389,Erika Johansen,2014.0,The Queen of the Tearling,eng
2390,Gordon Korman,2008.0,"One False Note (The 39 Clues, Book 2)",eng
2391,Holly Black,2002.0,Tithe: A Modern Faerie Tale,eng
2392,Lee Child,2001.0,Echo Burning,en-US
2393,L.J. Smith,2007.0,The Fury and Dark Reunion,en-US
2394,"Colleen Hoover, Tarryn Fisher",2015.0,Never Never,en-US
2395,Elizabeth Haynes,2011.0,Into the Darkest Corner,eng
2396,"Richard Lancelyn Green, Ronald Knox, Julian Symons, Various",1985.0,The Further Adventures of Sherlock Holmes (Classic Crime),
2397,James Patterson,2000.0,Roses Are Red,en-US
2398,Terry Goodkind,2003.0,"Naked Empire (Sword of Truth, #8)",en-GB
2399,James Rollins,2005.0,Map of Bones,eng
2400,Harlan Coben,2015.0,The Stranger,eng
2401,Sara Shepard,2008.0,Unbelievable,en-US
2402,"E.M. Forster, Oliver Stallybrass, Pankaj Mishra",1924.0,A Passage to India,eng
2403,Rachel Hartman,2012.0,Seraphina,eng
2404,Nora Roberts,2006.0,Morrigan's Cross,eng
2405,Jean M. Auel,1985.0,The Mammoth Hunters,en-US
2406,Jim Butcher,2008.0,Princeps' Fury,en-US
2407,Erich Segal,1970.0,Love Story,
2408,Kevin Henkes,1991.0,Chrysanthemum,en-US
2409,Wendy Higgins,2012.0,Sweet Evil,eng
2410,Herman Wouk,1971.0,The Winds of War,en-US
2411,"Stephen King, Jae Lee",2012.0,The Wind Through the Keyhole,eng
2412,Bernard Cornwell,2004.0,The Last Kingdom,en-US
2413,Michael E. Gerber,1985.0,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,
2414,"James Howe, Deborah Howe, Alan Daniel",1979.0,Bunnicula: A Rabbit-Tale of Mystery,eng
2415,R.A. Salvatore,1990.0,Exile ,eng
2416,Amanda Hocking,2012.0,Ascend,en-US
2417,"Jussi Adler-Olsen, Lisa Hartford",2007.0,Kvinden i buret,eng
2418,Gabriel García Márquez,1994.0,Del amor y otros demonios,eng
2419,Rick Riordan,2009.0,,eng
2420,Oliver Sacks,2007.0,Musicophilia: Tales of Music and the Brain,eng
2421,Stephen King,2016.0,End of Watch,eng
2422,Christopher Moore,2009.0,Fool,en-US
2423,John Connolly,2006.0,The Book of Lost Things,eng
2424,Bill Clinton,2004.0,My Life,eng
2425,"Frank Miller, Lynn Varley",1998.0,300,en-US
2426,Linda Sue Park,2010.0,Storm Warning,eng
2427,Ally Carter,2010.0,Only the Good Spy Young,en-US
2428,Lee Child,2003.0,The Persuader,eng
2429,Charlaine Harris,2005.0,,eng
2430,"Jo Nesbø, Don Bartlett",1997.0,Flaggermusmannen,nor
2431,Nora Roberts,2007.0,"Blood Brothers (Sign of Seven, #1)",eng
2432,Jodi Picoult,1995.0,Picture Perfect,en-GB
2433,"Nobuhiro Watsuki, Kenichiro Yagi",1994.0,るろうに剣心 1,eng
2434,Miranda Kenneally,2011.0,Catching Jordan,eng
2435,Joe Simpson,1988.0,Touching the Void: The True Story of One Man's Miraculous Survival,eng
2436,Colleen Hoover,2013.0,This Girl,eng
2437,Simms Taback,1997.0,There Was an Old Lady Who Swallowed a Fly,
2438,Dan Millman,1980.0,Way of the Peaceful Warrior: A Book That Changes Lives,en-US
2439,Salman Rushdie,1988.0,The Satanic Verses,eng
2440,Barbara Demick,2009.0,Nothing to Envy: Ordinary Lives in North Korea,eng
2441,"Jack Welch, Suzy Welch",1992.0,Winning,
2442,Gail McHugh,2013.0,Collide,eng
2443,Jonah Lehrer,2009.0,How We Decide,en-US
2444,Laurie R. King,1994.0,The Beekeeper's Apprentice,en-US
2445,"Jean de Brunhoff, Merle S. Haas",1931.0,"Histoire de Babar, le petit éléphant",en-US
2446,Michael Scott,2011.0,The Warlock,eng
2447,Jim Butcher,2008.0,First Lord's Fury,eng
2448,Tom Rachman,2010.0,The Imperfectionists,eng
2449,Katja Millay,2012.0,The Sea of Tranquility,eng
2450,"Marjane Satrapi, Anjali Singh",2001.0,Persepolis 2 ,eng
2451,Terry Pratchett,1989.0,Pyramids,en-US
2452,Raymond E. Feist,1985.0,Silverthorn,en-GB
2453,Jenny Downham,2007.0,Before I Die,eng
2454,Elizabeth Gilbert,2009.0,Committed: A Skeptic Makes Peace with Marriage,eng
2455,Sarah Dessen,1999.0,Keeping the Moon,en-US
2456,Veronica Roth,2013.0,Four: The Transfer,eng
2457,Terry Goodkind,2004.0,"Chainfire (Sword of Truth, #9)",en-US
2458,"Julia Child, Simone Beck, Louisette Bertholle",1961.0,Mastering the Art of French Cooking,en-US
2459,"Kazue Kato, John Werry",2009.0,青の祓魔師 1,eng
2460,Terry Goodkind,2007.0,"Confessor (Sword of Truth, #11)",en-US
2461,Mohsin Hamid,2007.0,The Reluctant Fundamentalist,eng
2462,Jennifer A. Nielsen,2012.0,The False Prince,eng
2463,John Updike,1960.0,"Rabbit, Run",eng
2464,Daniel Todd Gilbert,2006.0,Stumbling on Happiness,eng
2465,T.S. Eliot,1922.0,The Waste Land and Other Poems,en-US
2466,"Else Holmelund Minarik, Maurice Sendak",1957.0,Little Bear,eng
2467,Edgar Allan Poe,1842.0,The Pit and the Pendulum,eng
2468,Terry Pratchett,1992.0,Lords and Ladies,eng
2469,Terry Pratchett,2006.0,Thud!,eng
2470,Naomi Novik,2006.0,His Majesty's Dragon,eng
2471,"Holly Black, Tony DiTerlizzi",2003.0,The Field Guide,eng
2472,David Platt,2010.0,,eng
2473,"Robert Greene, Joost Elffers",1988.0,The 48 Laws of Power,
2474,Jean Craighead George,1959.0,My Side of the Mountain ,eng
2475,"Susanna Kearsley, Rosalyn Landor",2008.0,The Winter Sea,eng
2476,Peter Lerangis,2009.0,The Sword Thief,eng
2477,Robin Cook,1977.0,Coma,eng
2478,"Hubert Selby Jr., Darren Aronofsky, Richard Price",1978.0,Requiem for a Dream,eng
2479,Erin Hunter,2003.0,Into the Wild,eng
2480,Dee Brown,1970.0,Bury My Heart at Wounded Knee: An Indian History of the American West,
2481,"Władysław Szpilman, Anthea Bell",1946.0,Śmierć Miasta ,
2482,Maya Banks,2013.0,Rush,eng
2483,"Ian Edginton, Oscar Wilde, I.N.J. Culbard",2009.0,The Picture of Dorian Gray: A Graphic Novel ,eng
2484,Robert McCammon,1987.0,Swan Song,eng
2485,Kazuo Ishiguro,2015.0,The Buried Giant,eng
2486,China Miéville,2000.0,Perdido Street Station,eng
2487,Carrie Jones,2008.0,Need,eng
2488,Terry Pratchett,1991.0,Witches Abroad,eng
2489,"Geoffrey Crayon, Washington Irving, William L. Hedges",1819.0,"The Sketch Book of Geoffrey Crayon, Gent",eng
2490,Frank Herbert,1984.0,Heretics of Dune,eng
2491,"David Wilkerson, John Sherrill, Elizabeth Sherrill",1963.0,The Cross and the Switchblade,
2492,Jim Butcher,2007.0,Captain's Fury,eng
2493,Chuck Palahniuk,2011.0,Damned,eng
2494,Cynthia Lord,2006.0,Rules,
2495,Karen Russell,2011.0,Swamplandia!,eng
2496,Michael Connelly,1995.0,The Last Coyote,eng
2497,Mark Kurlansky,2002.0,Salt: A World History,eng
2498,"Charlotte Brontë, A.S. Byatt, Μαρία Λαϊνά, Ignes Sodre",1853.0,Villette,eng
2499,Neal Stephenson,2011.0,Reamde,eng
2500,Terry Pratchett,1994.0,Soul Music,eng
2501,Janet Evanovich,2012.0,Notorious Nineteen,eng
2502,Richard Dawkins,2009.0,The Greatest Show on Earth: The Evidence for Evolution,en-GB
2503,Frank Miller,1992.0,Sin City Volume 1: The Hard Goodbye,eng
2504,Og Mandino,1968.0,The Greatest Salesman in the World,eng
2505,Ian Fleming,1953.0,Casino Royale,eng
2506,Paullina Simons,2001.0,The Bronze Horseman,eng
2507,Toni Morrison,1973.0,Sula,en-US
2508,A.G. Riddle,2013.0,The Atlantis Gene,eng
2509,Philippa Gregory,2010.0,The Red Queen,eng
2510,Julie James,2010.0,Something About You,eng
2511,Dr. Seuss,1970.0,Mr. Brown Can Moo! Can You?,en-US
2512,"Stephen King, Peter Straub",2001.0,Black House ,eng
2513,"Neil Gaiman, Andy Kubert, Richard Isanove, Peter Sanderson",2003.0,Marvel 1602,eng
2514,Vince Flynn,2006.0,Act of Treason,en-US
2515,Peter Heller,2012.0,The Dog Stars,
2516,John le Carré,1963.0,The Spy Who Came In from the Cold,eng
2517,Jim Butcher,2005.0,Academ's Fury,eng
2518,James Patterson,1998.0,When the Wind Blows,eng
2519,"Haruki Murakami, 村上 春樹",2009.0,1Q84 Book 1 [Ichi-kyū-hachi-yon],jpn
2520,"Paulo Coelho, Alan R. Clarke",1987.0,O Diário de um Mago,eng
2521,Lee Child,2006.0,The Hard Way,en-US
2522,Sheila Burnford,1960.0,The Incredible Journey,eng
2523,Geraldine Brooks,2004.0,March,en-US
2524,"Lee Child, Dick Hill",2012.0,A Wanted Man,eng
2525,"Grant Morrison, Frank Quitely",2007.0,All-Star Superman (Volume 1),eng
2526,George R.R. Martin,2000.0,A Song of Ice and Fire,eng
2527,Nora Roberts,2013.0,Dark Witch,eng
2528,Alyson Noel,2010.0,Dark Flame,eng
2529,Fiona Barton,2016.0,The Widow,eng
2530,Patrick Carman,2009.0,The Black Circle,en-US
2531,Kiera Cass,2013.0,The Prince,
2532,Marie Rutkoski,2014.0,The Winner's Curse,eng
2533,Sapphire,1996.0,Push,eng
2534,"Elena Ferrante, Ann Goldstein",2012.0,Storia del nuovo cognome,eng
2535,Arthur C. Clarke,1982.0,2010: Odyssey Two,eng
2536,Atsushi Ohkubo,2004.0,ソウルイーター 1,en-US
2537,William Kent Krueger,2013.0,Ordinary Grace,eng
2538,David Baldacci,2001.0,Last Man Standing,eng
2539,Gene Luen Yang,2006.0,American Born Chinese,eng
2540,"Eugene Bradley Coco, Ron Dias, Walt Disney Company",1960.0,Peter Pan (Little Golden Book),eng
2541,K.A. Tucker,2012.0,Ten Tiny Breaths,eng
2542,David Mitchell,2010.0,The Thousand Autumns of Jacob de Zoet,eng
2543,Christopher Marlowe,1604.0,The Tragical History of the Life and Death of Doctor Faustus,eng
2544,Sherrilyn Kenyon,2003.0,Dance with the Devil,eng
2545,Candace Bushnell,2005.0,Lipstick Jungle,eng
2546,James Patterson,2001.0,Violets Are Blue,eng
2547,"Anthony Robbins, Tony Robbins, Frederick L. Covan",1992.0,"Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial Destiny!",eng
2548,Laurell K. Hamilton,1998.0,"Blue Moon (Anita Blake, Vampire Hunter, #8)",en-US
2549,Laurell K. Hamilton,1998.0,"Burnt Offerings (Anita Blake, Vampire Hunter, #7)",en-US
2550,Diane Chamberlain,2014.0,The Silent Sister,eng
2551,Kurt Vonnegut Jr.,1952.0,Player Piano,eng
2552,Arthur Conan Doyle,1912.0,The Lost World ,
2553,Terry Pratchett,2003.0,Monstrous Regiment,eng
2554,Octavia E. Butler,1979.0,Kindred,eng
2555,"Laura Ingalls Wilder, Garth Williams",1940.0,"The Long Winter (Little House, #6)",
2556,"Henry Cloud, John Townsend",1992.0,Boundaries,en-US
2557,Maggie Stiefvater,2014.0,"Blue Lily, Lily Blue",eng
2558,"Philip Roth, Luca Marinelli",1969.0,Portnoy's Complaint,
2559,"John C. Maxwell, Zig Ziglar",1998.0,The 21 Irrefutable Laws of Leadership,eng
2560,Margaret Atwood,1988.0,Cat's Eye,eng
2561,J. Sterling,2012.0,The Perfect Game,eng
2562,Patrick Ness,2010.0,Monsters of Men,eng
2563,Orson Scott Card,2005.0,Shadow of the Giant,eng
2564,Brian Selznick,2011.0,Wonderstruck,eng
2565,Sarah Ban Breathnach,1995.0,Simple Abundance:  A Daybook of Comfort and Joy,en-US
2566,Moira Young,2011.0,Blood Red Road ,eng
2567,"James Patterson, Maxine Paetro",2007.0,The 6th Target,en-US
2568,"Edgar Rice Burroughs, John Seelye",1912.0,A Princess of Mars,en-GB
2569,Margaret Atwood,2013.0,MaddAddam,eng
2570,"Laura Ingalls Wilder, Garth Williams",1943.0,These Happy Golden Years,eng
2571,Victoria Finlay,2003.0,Color: A Natural History of the Palette,en-US
2572,John Grisham,2001.0,Skipping Christmas,eng
2573,Michael Connelly,1993.0,,eng
2574,Kristin Hannah,2012.0,Home Front,eng
2575,Christina Lauren,2013.0,Beautiful Stranger,eng
2576,Libba Bray,2007.0,The Sweet Far Thing,eng
2577,Ernest J. Gaines,1993.0,A Lesson Before Dying,en-US
2578,David Sedaris,1998.0,SantaLand Diaries,en-US
2579,Nicholas Sparks,2015.0,See Me,eng
2580,Sophie Kinsella,2010.0,Mini Shopaholic,eng
2581,"Gene Zion, Margaret Bloy Graham",1956.0,,en-US
2582,Jennifer Weiner,2014.0,,eng
2583,George Orwell,1933.0,Down and Out in Paris and London,en-US
2584,Hiro Fujiwara,2006.0,会長はメイド様! 1,eng
2585,Nick Bantock,1991.0,Griffin & Sabine: An Extraordinary Correspondence,eng
2586,Leigh Bardugo,2014.0,Ruin and Rising,eng
2587,أحمد خالد توفيق,2008.0,يوتوبيا,ara
2588,Jennifer Weiner,2000.0,Certain Girls,eng
2589,Cheryl Strayed,2012.0,Tiny Beautiful Things: Advice on Love and Life from Dear Sugar,
2590,Karen Marie Moning,1999.0,Beyond the Highland Mist,eng
2591,Ann Rule,1980.0,The Stranger Beside Me,en-GB
2592,Claudia Gray,2009.0,Stargazer,eng
2593,Michael Crichton,1992.0,Rising Sun,eng
2594,Sidney Sheldon,1973.0,The Other Side of Midnight,eng
2595,Michael Connelly,2010.0,The Reversal,eng
2596,"Louis Sachar, Joel Schick",1989.0,Wayside School is Falling Down,eng
2597,"Julie Orringer, Arthur Morey",2010.0,The Invisible Bridge,eng
2598,Pittacus Lore,2013.0,The Fall of Five,eng
2599,"Thomas Hardy, Keith Wilson",1886.0,The Mayor of Casterbridge,eng
2600,John Steinbeck,1933.0,The Red Pony,
2601,Jo Nesbø,2003.0,Marekors ,eng
2602,Alice Hoffman,1997.0,Here on Earth ,eng
2603,"Anne Rice, Tim Curry",1994.0,Taltos,
2604,Laurell K. Hamilton,2000.0,"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)",eng
2605,Peter V. Brett,2013.0,The Daylight War,eng
2606,John Grisham,2008.0,The Appeal,en-US
2607,Tamora Pierce,1986.0,The Woman Who Rides Like a Man,en-US
2608,Ben Aaronovitch,2011.0,Rivers of London,eng
2609,Marian Keyes,1996.0,Lucy Sullivan is Getting Married,en-US
2610,Terry Pratchett,2004.0,A Hat Full of Sky,eng
2611,Vikram Seth,1993.0,A Suitable Boy,en-US
2612,Chimamanda Ngozi Adichie,2014.0,We Should All Be Feminists,eng
2613,Patricia Briggs,2011.0,River Marked,en-GB
2614,Amy Sedaris,2006.0,I Like You: Hospitality Under the Influence,eng
2615,William Gibson,2003.0,Pattern Recognition,eng
2616,Peter  Swanson,2015.0,The Kind Worth Killing,eng
2617,Patricia Schultz,2003.0,"1,000 Places to See Before You Die",
2618,"Angie Sage, Mark Zug",2007.0,Physik,en-US
2619,"Roald Dahl, Quentin Blake",1984.0,Boy: Tales of Childhood,eng
2620,Anne Lamott,1999.0,Traveling Mercies: Some Thoughts on Faith,en-CA
2621,Vince Flynn,2004.0,Memorial Day,eng
2622,Tamora Pierce,1992.0,"Wild Magic (Immortals, #1)",en-US
2623,Isaac Asimov,1988.0,Prelude to Foundation,eng
2624,Max Lucado,1997.0,You Are Special: A Story for Everyone,eng
2625,Renee Ahdieh,2015.0,The Wrath & the Dawn,eng
2626,"Nicholas D. Kristof, Sheryl WuDunn",2008.0,Half the Sky: Turning Oppression into Opportunity for Women Worldwide,eng
2627,"Daniel Handler, Maira Kalman",2011.0,Why We Broke Up,eng
2628,Sarah J. Maas,2014.0,The Assassin's Blade,eng
2629,Curtis Sittenfeld,2008.0,American Wife,eng
2630,Jim Butcher,2006.0,Cursor's Fury,eng
2631,Mary Doria Russell,1996.0,The Sparrow,eng
2632,Jodi Picoult,1996.0,Mercy,en-GB
2633,Charlie N. Holmberg,2014.0,The Paper Magician,eng
2634,Steve Harvey,2009.0,"Act Like a Lady, Think Like a Man",
2635,Candice Millard,2011.0,,en-US
2636,"Shirley Jackson, Jonathan Lethem",1962.0,We Have Always Lived in the Castle,eng
2637,Emerson Eggerichs,2004.0,,
2638,Michael Connelly,2008.0,The Brass Verdict,eng
2639,Timothy Zahn,1992.0,Star Wars: Dark Force Rising,en-US
2640,Lee Child,2013.0,Never Go Back ,eng
2641,Gail Carson Levine,2001.0,The Two Princesses of Bamarre,eng
2642,"Richard Wright, Jerry W. Ward Jr.",1945.0,Black Boy: A Record of Youth and Childhood,en-US
2643,Lalita Tademy,2001.0,Cane River,en-US
2644,Terry Goodkind,2006.0,"Phantom (Sword of Truth, #10)",
2645,Isaac Asimov,1986.0,Foundation and Earth,eng
2646,"James D. Bradley, Ron Powers",2000.0,Flags of Our Fathers,
2647,"A.A. Milne, Ernest H. Shepard",1926.0,Winnie-the-Pooh & The House at Pooh Corner,eng
2648,Mahatma Gandhi,1940.0,An Autobiography or The Story of My Experiments with Truth,eng
2649,"Lance Armstrong, Sally Jenkins",1999.0,It's Not About the Bike: My Journey Back to Life,en-US
2650,Stephen E. Ambrose,1996.0,Undaunted Courage,eng
2651,Helen Macdonald,2015.0,H is for Hawk,eng
2652,David Nicholls,2014.0,Us,eng
2653,R.A. Salvatore,1990.0,Sojourn (Dark Elf #3),eng
2654,"Christopher Yost, Orson Scott Card, Pasqual Ferry, Frank D'Armata",2009.0,,en-US
2655,"Karuho Shiina, Tomo Kimura",2006.0,君に届け 1,eng
2656,Dean Koontz,1999.0,False Memory,en-US
2657,Terry Pratchett,1990.0,Moving Pictures,eng
2658,C.J. Roberts,2011.0,Captive in the Dark,eng
2659,James Allen,1902.0,,eng
2660,Mary Roach,2008.0,Bonk: The Curious Coupling of Science and Sex,en-US
2661,Rachel Caine,2007.0,Midnight Alley,eng
2662,"Nina George, Simon Pare",2013.0,Das Lavendelzimmer ,eng
2663,Ian McEwan,2012.0,Sweet Tooth,eng
2664,Abbi Glines,2013.0,"Twisted Perfection (Perfection, #1)",eng
2665,Tom Clancy,1996.0,Executive Orders,eng
2666,Ann Voskamp,2011.0,One Thousand Gifts,eng
2667,Robert Bloch,1959.0,Psycho,eng
2668,Robin Hobb,1998.0,Ship of Magic,eng
2669,"Alistair MacLean, Clint Willis",1967.0,Where Eagles Dare ,
2670,Maeve Binchy,1990.0,Circle of Friends,eng
2671,Rupi Kaur,2014.0,milk and honey,eng
2672,Tom Clancy,1998.0,Rainbow Six,en-US
2673,Neil Gaiman,2006.0,Fragile Things: Short Fictions and Wonders,eng
2674,Rosamund Lupton,2010.0,Sister,eng
2675,"Liu Cixin, Ken Liu",2007.0,三体,eng
2676,Terry Pratchett,2001.0,Thief of Time,eng
2677,"Mark Millar, Kilian Plunkett, Andrew Robinson, Walden Wong, Dave Johnson",2003.0,Superman: Red Son,eng
2678,Julia Glass,2002.0,Three Junes,eng
2679,"Benjamin Franklin, Lewis Leary",1791.0,,eng
2680,Timothy J. Keller,2007.0,The Reason for God: Belief in an Age of Skepticism,eng
2681,Mark  Lawrence,2012.0,King of Thorns,en-US
2682,Jeffrey Archer,2012.0,The Sins of the Father,eng
2683,Meg Cabot,2000.0,Shadowland,eng
2684,Sara Shepard,2009.0,Killer ,eng
2685,"W. Chan Kim, Renée Mauborgne",2004.0,Blue Ocean Strategy: How to Create Uncontested Market Space and Make Competition Irrelevant,
2686,James Patterson,2010.0,Fang,eng
2687,Sarah Addison Allen,2011.0,The Peach Keeper ,en-US
2688,"Audrey Wood, Don    Wood",1984.0,The Napping House,
2689,Matthew FitzSimmons,2015.0,,eng
2690,Christopher Moore,2007.0,You Suck ,eng
